id,geo_name,county_name,state_name,households,pct_without_internet_subscription,median_income
0500000US29089,"Howard County, Missouri",Howard County,Missouri,3559,27,50372
0500000US29091,"Howell County, Missouri",Howell County,Missouri,15922,30.8,36143
0500000US29093,"Iron County, Missouri",Iron County,Missouri,4156,38.6,37188
0500000US29095,"Jackson County, Missouri",Jackson County,Missouri,282653,21,52805
0500000US29097,"Jasper County, Missouri",Jasper County,Missouri,45261,27.8,46929
0500000US29099,"Jefferson County, Missouri",Jefferson County,Missouri,84393,17.5,63030
0500000US29101,"Johnson County, Missouri",Johnson County,Missouri,19939,14.5,53056
0500000US29103,"Knox County, Missouri",Knox County,Missouri,1533,38.6,40383
0500000US29105,"Laclede County, Missouri",Laclede County,Missouri,13866,30.9,46192
0500000US29107,"Lafayette County, Missouri",Lafayette County,Missouri,12959,25.5,54661
0500000US29109,"Lawrence County, Missouri",Lawrence County,Missouri,14604,26.6,43373
0500000US29111,"Lewis County, Missouri",Lewis County,Missouri,3766,26.1,47764
0500000US29113,"Lincoln County, Missouri",Lincoln County,Missouri,18738,20.6,61628
0500000US29115,"Linn County, Missouri",Linn County,Missouri,5068,30.9,43642
0500000US29117,"Livingston County, Missouri",Livingston County,Missouri,5882,32,47885
0500000US29119,"McDonald County, Missouri",McDonald County,Missouri,8110,49,42019
0500000US29121,"Macon County, Missouri",Macon County,Missouri,5889,33.3,40007
0500000US29123,"Madison County, Missouri",Madison County,Missouri,5002,34.5,41322
0500000US29125,"Maries County, Missouri",Maries County,Missouri,3645,35.2,44436
0500000US29127,"Marion County, Missouri",Marion County,Missouri,11500,23,46762
0500000US29129,"Mercer County, Missouri",Mercer County,Missouri,1326,34.5,44085
0500000US29131,"Miller County, Missouri",Miller County,Missouri,9804,32.1,42718
0500000US29133,"Mississippi County, Missouri",Mississippi County,Missouri,5040,33.1,32846
0500000US29135,"Moniteau County, Missouri",Moniteau County,Missouri,5346,36.6,54828
0500000US29137,"Monroe County, Missouri",Monroe County,Missouri,3632,31.6,43973
0500000US29139,"Montgomery County, Missouri",Montgomery County,Missouri,4891,32.1,45862
0500000US29141,"Morgan County, Missouri",Morgan County,Missouri,7755,36.9,37727
0500000US29143,"New Madrid County, Missouri",New Madrid County,Missouri,7312,31.7,35399
0500000US29145,"Newton County, Missouri",Newton County,Missouri,22268,28.9,49023
0500000US29147,"Nodaway County, Missouri",Nodaway County,Missouri,8275,21.5,43349
0500000US29149,"Oregon County, Missouri",Oregon County,Missouri,4307,45.3,32534
0500000US29151,"Osage County, Missouri",Osage County,Missouri,5113,36.2,58476
0500000US29153,"Ozark County, Missouri",Ozark County,Missouri,4144,38.9,32601
0500000US29155,"Pemiscot County, Missouri",Pemiscot County,Missouri,6845,31.3,33390
0500000US29157,"Perry County, Missouri",Perry County,Missouri,7605,22.6,54964
0500000US29159,"Pettis County, Missouri",Pettis County,Missouri,15921,25.5,44382
0500000US29161,"Phelps County, Missouri",Phelps County,Missouri,17601,20.5,42846
0500000US29163,"Pike County, Missouri",Pike County,Missouri,6650,28.8,45753
0500000US29165,"Platte County, Missouri",Platte County,Missouri,38613,10.3,76912
0500000US29167,"Polk County, Missouri",Polk County,Missouri,11557,24.1,44892
0500000US29169,"Pulaski County, Missouri",Pulaski County,Missouri,15026,20.6,51665
0500000US29171,"Putnam County, Missouri",Putnam County,Missouri,1803,36.7,37367
0500000US29173,"Ralls County, Missouri",Ralls County,Missouri,4004,23.1,55546
0500000US29175,"Randolph County, Missouri",Randolph County,Missouri,8347,25,46610
0500000US29177,"Ray County, Missouri",Ray County,Missouri,8785,25.1,59857
0500000US29179,"Reynolds County, Missouri",Reynolds County,Missouri,2638,27.9,40929
0500000US29181,"Ripley County, Missouri",Ripley County,Missouri,5154,36.9,33343
0500000US29183,"St. Charles County, Missouri",St. Charles County,Missouri,144643,11.2,81411
0500000US29185,"St. Clair County, Missouri",St. Clair County,Missouri,4126,34.8,38470
0500000US29186,"Ste. Genevieve County, Missouri",Ste. Genevieve County,Missouri,7134,27.3,56234
0500000US29187,"St. Francois County, Missouri",St. Francois County,Missouri,24910,23.7,45774
0500000US29189,"St. Louis County, Missouri",St. Louis County,Missouri,403547,15,65300
0500000US29195,"Saline County, Missouri",Saline County,Missouri,8562,25.7,43201
0500000US29197,"Schuyler County, Missouri",Schuyler County,Missouri,1588,40.9,39697
0500000US29199,"Scotland County, Missouri",Scotland County,Missouri,1820,27.4,42965
0500000US29201,"Scott County, Missouri",Scott County,Missouri,15428,25.9,42231
0500000US29203,"Shannon County, Missouri",Shannon County,Missouri,3173,41.3,32180
0500000US29205,"Shelby County, Missouri",Shelby County,Missouri,2459,27.9,44051
0500000US29207,"Stoddard County, Missouri",Stoddard County,Missouri,11684,28.9,40567
0500000US29209,"Stone County, Missouri",Stone County,Missouri,12841,21.3,46443
0500000US29211,"Sullivan County, Missouri",Sullivan County,Missouri,2174,32.8,42604
0500000US29213,"Taney County, Missouri",Taney County,Missouri,22366,21.8,41487
0500000US29215,"Texas County, Missouri",Texas County,Missouri,9579,36.8,35277
0500000US29217,"Vernon County, Missouri",Vernon County,Missouri,8170,23.6,43379
0500000US29219,"Warren County, Missouri",Warren County,Missouri,12232,23.3,57948
0500000US29221,"Washington County, Missouri",Washington County,Missouri,9114,36.4,39621
0500000US29223,"Wayne County, Missouri",Wayne County,Missouri,5448,32.2,34391
0500000US29225,"Webster County, Missouri",Webster County,Missouri,13496,31.2,47421
0500000US29227,"Worth County, Missouri",Worth County,Missouri,856,28.9,52500
0500000US29229,"Wright County, Missouri",Wright County,Missouri,7292,34.3,32752
0500000US29510,"St. Louis city, Missouri",St. Louis city,Missouri,140455,28.9,41107
0500000US30001,"Beaverhead County, Montana",Beaverhead County,Montana,3977,24.8,44809
0500000US30003,"Big Horn County, Montana",Big Horn County,Montana,3687,38,46365
0500000US30005,"Blaine County, Montana",Blaine County,Montana,2320,34,38083
0500000US30007,"Broadwater County, Montana",Broadwater County,Montana,2420,28.1,56469
0500000US30009,"Carbon County, Montana",Carbon County,Montana,4531,21.5,57538
0500000US30011,"Carter County, Montana",Carter County,Montana,625,23.8,44196
0500000US30013,"Cascade County, Montana",Cascade County,Montana,34444,24.9,48160
0500000US30015,"Chouteau County, Montana",Chouteau County,Montana,2256,29.1,40942
0500000US30017,"Custer County, Montana",Custer County,Montana,4889,22.5,55841
0500000US30019,"Daniels County, Montana",Daniels County,Montana,856,28.5,54750
0500000US30021,"Dawson County, Montana",Dawson County,Montana,3972,22.6,59820
0500000US30023,"Deer Lodge County, Montana",Deer Lodge County,Montana,3855,27.8,41783
0500000US30025,"Fallon County, Montana",Fallon County,Montana,1302,18.3,60750
0500000US30027,"Fergus County, Montana",Fergus County,Montana,4975,20.9,50327
0500000US30029,"Flathead County, Montana",Flathead County,Montana,38252,17.1,52966
0500000US30031,"Gallatin County, Montana",Gallatin County,Montana,41985,13.4,61499
0500000US30033,"Garfield County, Montana",Garfield County,Montana,447,25.5,45893
0500000US30035,"Glacier County, Montana",Glacier County,Montana,4178,41.1,31029
0500000US30037,"Golden Valley County, Montana",Golden Valley County,Montana,337,26.1,39952
0500000US30039,"Granite County, Montana",Granite County,Montana,1280,25.5,48958
0500000US30041,"Hill County, Montana",Hill County,Montana,6274,23.4,47141
0500000US30043,"Jefferson County, Montana",Jefferson County,Montana,4444,20.7,66867
0500000US30045,"Judith Basin County, Montana",Judith Basin County,Montana,923,20.6,45764
0500000US30047,"Lake County, Montana",Lake County,Montana,11849,26.4,45488
0500000US30049,"Lewis and Clark County, Montana",Lewis and Clark County,Montana,27800,19.6,62130
0500000US30051,"Liberty County, Montana",Liberty County,Montana,886,30.6,47419
0500000US30053,"Lincoln County, Montana",Lincoln County,Montana,8259,28.4,38287
0500000US30055,"McCone County, Montana",McCone County,Montana,704,29.7,47500
0500000US30057,"Madison County, Montana",Madison County,Montana,3481,28.3,50247
0500000US30059,"Meagher County, Montana",Meagher County,Montana,749,33.6,43109
0500000US30061,"Mineral County, Montana",Mineral County,Montana,1699,32.5,41905
0500000US30063,"Missoula County, Montana",Missoula County,Montana,48608,15.5,51270
0500000US30065,"Musselshell County, Montana",Musselshell County,Montana,2077,27.4,41612
0500000US30067,"Park County, Montana",Park County,Montana,7691,18.9,49194
0500000US30069,"Petroleum County, Montana",Petroleum County,Montana,187,23,44688
0500000US30071,"Phillips County, Montana",Phillips County,Montana,1770,29.9,46222
0500000US30073,"Pondera County, Montana",Pondera County,Montana,2114,28,45458
0500000US30075,"Powder River County, Montana",Powder River County,Montana,769,18.9,52457
0500000US30077,"Powell County, Montana",Powell County,Montana,2388,28.4,49652
0500000US30079,"Prairie County, Montana",Prairie County,Montana,540,24.4,47250
0500000US30081,"Ravalli County, Montana",Ravalli County,Montana,17108,22.2,48930
0500000US30083,"Richland County, Montana",Richland County,Montana,4493,23.3,67272
0500000US30085,"Roosevelt County, Montana",Roosevelt County,Montana,3156,34.2,42904
0500000US30087,"Rosebud County, Montana",Rosebud County,Montana,3147,32.5,56549
0500000US30089,"Sanders County, Montana",Sanders County,Montana,4953,31.5,36984
0500000US30091,"Sheridan County, Montana",Sheridan County,Montana,1645,20.7,54321
0500000US30093,"Silver Bow County, Montana",Silver Bow County,Montana,15158,27.5,42237
0500000US30095,"Stillwater County, Montana",Stillwater County,Montana,3716,18.5,63785
0500000US30097,"Sweet Grass County, Montana",Sweet Grass County,Montana,1547,26.4,49514
0500000US30099,"Teton County, Montana",Teton County,Montana,2475,26.1,51862
0500000US30101,"Toole County, Montana",Toole County,Montana,1898,26.6,46823
0500000US30103,"Treasure County, Montana",Treasure County,Montana,365,22.7,42292
0500000US30105,"Valley County, Montana",Valley County,Montana,3436,25.7,55882
0500000US30107,"Wheatland County, Montana",Wheatland County,Montana,821,28.4,41186
0500000US30109,"Wibaux County, Montana",Wibaux County,Montana,497,38,50202
0500000US30111,"Yellowstone County, Montana",Yellowstone County,Montana,65025,17.6,59117
0500000US31001,"Adams County, Nebraska",Adams County,Nebraska,12710,20.6,51536
0500000US31003,"Antelope County, Nebraska",Antelope County,Nebraska,2675,27.1,48716
0500000US31005,"Arthur County, Nebraska",Arthur County,Nebraska,193,26.9,43854
0500000US31007,"Banner County, Nebraska",Banner County,Nebraska,279,21.1,59625
0500000US31009,"Blaine County, Nebraska",Blaine County,Nebraska,218,20.6,50870
0500000US31011,"Boone County, Nebraska",Boone County,Nebraska,2280,20.3,54063
0500000US31013,"Box Butte County, Nebraska",Box Butte County,Nebraska,4801,22.6,56412
0500000US31015,"Boyd County, Nebraska",Boyd County,Nebraska,903,30.7,50729
0500000US31017,"Brown County, Nebraska",Brown County,Nebraska,1434,27.5,41550
0500000US31019,"Buffalo County, Nebraska",Buffalo County,Nebraska,19165,17.3,56952
0500000US31021,"Burt County, Nebraska",Burt County,Nebraska,2919,31,51482
0500000US31023,"Butler County, Nebraska",Butler County,Nebraska,3377,23.9,55562
0500000US31025,"Cass County, Nebraska",Cass County,Nebraska,10005,17,71139
0500000US31027,"Cedar County, Nebraska",Cedar County,Nebraska,3456,21.1,58978
0500000US31029,"Chase County, Nebraska",Chase County,Nebraska,1714,18.7,55833
0500000US31031,"Cherry County, Nebraska",Cherry County,Nebraska,2566,23.3,53684
0500000US31033,"Cheyenne County, Nebraska",Cheyenne County,Nebraska,4434,24.5,56538
0500000US31035,"Clay County, Nebraska",Clay County,Nebraska,2574,22.7,56316
0500000US31037,"Colfax County, Nebraska",Colfax County,Nebraska,3718,26.1,56528
0500000US31039,"Cuming County, Nebraska",Cuming County,Nebraska,3752,31.5,55190
0500000US31041,"Custer County, Nebraska",Custer County,Nebraska,4846,28.6,49891
0500000US31043,"Dakota County, Nebraska",Dakota County,Nebraska,7456,24.2,55017
0500000US31045,"Dawes County, Nebraska",Dawes County,Nebraska,3623,21.6,51748
0500000US31047,"Dawson County, Nebraska",Dawson County,Nebraska,8997,22.9,53769
0500000US31049,"Deuel County, Nebraska",Deuel County,Nebraska,824,28.6,48500
0500000US31051,"Dixon County, Nebraska",Dixon County,Nebraska,2311,26.6,56775
0500000US31053,"Dodge County, Nebraska",Dodge County,Nebraska,15289,23.5,53101
0500000US31055,"Douglas County, Nebraska",Douglas County,Nebraska,215787,16.8,61688
0500000US31057,"Dundy County, Nebraska",Dundy County,Nebraska,865,28.6,44350
0500000US31059,"Fillmore County, Nebraska",Fillmore County,Nebraska,2510,25.9,55625
0500000US31061,"Franklin County, Nebraska",Franklin County,Nebraska,1354,27.8,49235
0500000US31063,"Frontier County, Nebraska",Frontier County,Nebraska,1116,31,51855
0500000US31065,"Furnas County, Nebraska",Furnas County,Nebraska,2142,26.6,47989
0500000US31067,"Gage County, Nebraska",Gage County,Nebraska,9160,22.3,51662
0500000US31069,"Garden County, Nebraska",Garden County,Nebraska,871,27.1,44471
0500000US31071,"Garfield County, Nebraska",Garfield County,Nebraska,886,39.6,48545
0500000US31073,"Gosper County, Nebraska",Gosper County,Nebraska,877,20.6,62545
0500000US31075,"Grant County, Nebraska",Grant County,Nebraska,293,27.6,39479
0500000US31077,"Greeley County, Nebraska",Greeley County,Nebraska,1034,30.9,47128
0500000US31079,"Hall County, Nebraska",Hall County,Nebraska,22870,20.7,54742
0500000US31081,"Hamilton County, Nebraska",Hamilton County,Nebraska,3699,14.5,64042
0500000US31083,"Harlan County, Nebraska",Harlan County,Nebraska,1521,22.5,50344
0500000US31085,"Hayes County, Nebraska",Hayes County,Nebraska,413,22.8,45515
0500000US31087,"Hitchcock County, Nebraska",Hitchcock County,Nebraska,1209,29.3,42902
0500000US31089,"Holt County, Nebraska",Holt County,Nebraska,4435,27.8,57468
0500000US31091,"Hooker County, Nebraska",Hooker County,Nebraska,319,32.3,39115
0500000US31093,"Howard County, Nebraska",Howard County,Nebraska,2684,25.7,54399
0500000US31095,"Jefferson County, Nebraska",Jefferson County,Nebraska,3283,27.3,43295
0500000US31097,"Johnson County, Nebraska",Johnson County,Nebraska,1820,27.3,52794
0500000US31099,"Kearney County, Nebraska",Kearney County,Nebraska,2682,21.4,56952
0500000US31101,"Keith County, Nebraska",Keith County,Nebraska,3844,19.2,48901
0500000US31103,"Keya Paha County, Nebraska",Keya Paha County,Nebraska,326,22.4,49688
0500000US31105,"Kimball County, Nebraska",Kimball County,Nebraska,1571,30.4,43856
0500000US31107,"Knox County, Nebraska",Knox County,Nebraska,3674,26.9,49752
0500000US31109,"Lancaster County, Nebraska",Lancaster County,Nebraska,122646,13.7,58009
0500000US31111,"Lincoln County, Nebraska",Lincoln County,Nebraska,14985,21.4,56794
0500000US31113,"Logan County, Nebraska",Logan County,Nebraska,341,29.6,51607
0500000US31115,"Loup County, Nebraska",Loup County,Nebraska,279,31.2,53125
0500000US31117,"McPherson County, Nebraska",McPherson County,Nebraska,203,40.4,48882
0500000US31119,"Madison County, Nebraska",Madison County,Nebraska,14254,22.3,52857
0500000US31121,"Merrick County, Nebraska",Merrick County,Nebraska,3324,27,54197
0500000US31123,"Morrill County, Nebraska",Morrill County,Nebraska,1982,26.3,45121
0500000US31125,"Nance County, Nebraska",Nance County,Nebraska,1546,24.7,45833
0500000US31127,"Nemaha County, Nebraska",Nemaha County,Nebraska,2877,22.1,51922
0500000US31129,"Nuckolls County, Nebraska",Nuckolls County,Nebraska,1914,26.1,42049
0500000US31131,"Otoe County, Nebraska",Otoe County,Nebraska,6452,22.1,54828
0500000US31133,"Pawnee County, Nebraska",Pawnee County,Nebraska,1219,31.3,46314
0500000US31135,"Perkins County, Nebraska",Perkins County,Nebraska,1225,16.4,62469
0500000US31137,"Phelps County, Nebraska",Phelps County,Nebraska,3927,22.1,57241
0500000US31139,"Pierce County, Nebraska",Pierce County,Nebraska,3026,21.4,56620
0500000US31141,"Platte County, Nebraska",Platte County,Nebraska,13000,21.9,62617
0500000US31143,"Polk County, Nebraska",Polk County,Nebraska,2052,17.1,61962
0500000US31145,"Red Willow County, Nebraska",Red Willow County,Nebraska,4459,25.4,46859
0500000US31147,"Richardson County, Nebraska",Richardson County,Nebraska,3772,24.5,48096
0500000US31149,"Rock County, Nebraska",Rock County,Nebraska,626,28.6,52604
0500000US31151,"Saline County, Nebraska",Saline County,Nebraska,5073,23.2,51143
0500000US31153,"Sarpy County, Nebraska",Sarpy County,Nebraska,65045,9.8,79549
0500000US31155,"Saunders County, Nebraska",Saunders County,Nebraska,8326,20.3,66718
0500000US31157,"Scotts Bluff County, Nebraska",Scotts Bluff County,Nebraska,14613,24.1,50157
0500000US31159,"Seward County, Nebraska",Seward County,Nebraska,6596,18.5,67591
0500000US31161,"Sheridan County, Nebraska",Sheridan County,Nebraska,2251,30.9,41719
0500000US31163,"Sherman County, Nebraska",Sherman County,Nebraska,1358,24.5,51172
0500000US31165,"Sioux County, Nebraska",Sioux County,Nebraska,579,31.4,46875
0500000US31167,"Stanton County, Nebraska",Stanton County,Nebraska,2410,19.3,62687
0500000US31169,"Thayer County, Nebraska",Thayer County,Nebraska,2283,24.4,50734
0500000US31171,"Thomas County, Nebraska",Thomas County,Nebraska,292,17.8,50682
0500000US31173,"Thurston County, Nebraska",Thurston County,Nebraska,2175,36,48149
0500000US31175,"Valley County, Nebraska",Valley County,Nebraska,1840,28.1,55170
0500000US31177,"Washington County, Nebraska",Washington County,Nebraska,8125,16.8,70753
0500000US31179,"Wayne County, Nebraska",Wayne County,Nebraska,3657,14.9,62623
0500000US31181,"Webster County, Nebraska",Webster County,Nebraska,1519,25.2,42298
0500000US31183,"Wheeler County, Nebraska",Wheeler County,Nebraska,357,25.5,52083
0500000US31185,"York County, Nebraska",York County,Nebraska,5691,19.4,59779
0500000US32001,"Churchill County, Nevada",Churchill County,Nevada,9819,17,51514
0500000US32003,"Clark County, Nevada",Clark County,Nevada,767954,18.5,56802
0500000US32005,"Douglas County, Nevada",Douglas County,Nevada,20579,13.1,62503
0500000US32007,"Elko County, Nevada",Elko County,Nevada,17688,17.1,77209
0500000US32009,"Esmeralda County, Nevada",Esmeralda County,Nevada,454,47.4,40000
0500000US32011,"Eureka County, Nevada",Eureka County,Nevada,750,22.4,77625
0500000US32013,"Humboldt County, Nevada",Humboldt County,Nevada,6271,21.8,70373
0500000US32015,"Lander County, Nevada",Lander County,Nevada,2087,21.7,93583
0500000US32017,"Lincoln County, Nevada",Lincoln County,Nevada,2041,23.6,56414
0500000US32019,"Lyon County, Nevada",Lyon County,Nevada,20528,17.3,55493
0500000US32021,"Mineral County, Nevada",Mineral County,Nevada,1938,30.4,41163
0500000US32023,"Nye County, Nevada",Nye County,Nevada,18668,25.7,45711
0500000US32027,"Pershing County, Nevada",Pershing County,Nevada,1933,29.1,50846
0500000US32029,"Storey County, Nevada",Storey County,Nevada,1598,19.4,62284
0500000US32031,"Washoe County, Nevada",Washoe County,Nevada,177632,16.2,61155
0500000US32033,"White Pine County, Nevada",White Pine County,Nevada,3529,20.2,62993
0500000US32510,"Carson City, Nevada",Carson City,Nevada,22461,20.3,52034
0500000US33001,"Belknap County, New Hampshire",Belknap County,New Hampshire,24739,14.9,68368
0500000US33003,"Carroll County, New Hampshire",Carroll County,New Hampshire,21070,14.8,61116
0500000US33005,"Cheshire County, New Hampshire",Cheshire County,New Hampshire,30319,17.4,63057
0500000US33007,"Coos County, New Hampshire",Coos County,New Hampshire,13720,23.8,45696
0500000US33009,"Grafton County, New Hampshire",Grafton County,New Hampshire,34752,17.5,63153
0500000US33011,"Hillsborough County, New Hampshire",Hillsborough County,New Hampshire,159200,11.4,78655
0500000US33013,"Merrimack County, New Hampshire",Merrimack County,New Hampshire,57843,14.2,72478
0500000US33015,"Rockingham County, New Hampshire",Rockingham County,New Hampshire,120147,9.7,90429
0500000US33017,"Strafford County, New Hampshire",Strafford County,New Hampshire,48548,15,70650
0500000US33019,"Sullivan County, New Hampshire",Sullivan County,New Hampshire,17740,19.4,60780
0500000US34001,"Atlantic County, New Jersey",Atlantic County,New Jersey,99874,18.8,59989
0500000US34003,"Bergen County, New Jersey",Bergen County,New Jersey,338249,11.1,95837
0500000US34005,"Burlington County, New Jersey",Burlington County,New Jersey,165496,12.3,84992
0500000US34007,"Camden County, New Jersey",Camden County,New Jersey,187158,17.6,67118
0500000US34009,"Cape May County, New Jersey",Cape May County,New Jersey,39904,16.9,63690
0500000US34011,"Cumberland County, New Jersey",Cumberland County,New Jersey,50608,25.1,52593
0500000US34013,"Essex County, New Jersey",Essex County,New Jersey,282502,21.2,59302
0500000US34015,"Gloucester County, New Jersey",Gloucester County,New Jersey,104587,13.5,85160
0500000US34017,"Hudson County, New Jersey",Hudson County,New Jersey,255429,16.3,66289
0500000US34019,"Hunterdon County, New Jersey",Hunterdon County,New Jersey,47180,10,112535
0500000US34021,"Mercer County, New Jersey",Mercer County,New Jersey,129873,18.1,79990
0500000US34023,"Middlesex County, New Jersey",Middlesex County,New Jersey,284174,14.7,85954
0500000US34025,"Monmouth County, New Jersey",Monmouth County,New Jersey,233874,12.3,95699
0500000US34027,"Morris County, New Jersey",Morris County,New Jersey,180896,9.5,111316
0500000US34029,"Ocean County, New Jersey",Ocean County,New Jersey,225270,18.7,68021
0500000US34031,"Passaic County, New Jersey",Passaic County,New Jersey,163670,21.3,66476
0500000US34033,"Salem County, New Jersey",Salem County,New Jersey,23908,21.5,64309
0500000US34035,"Somerset County, New Jersey",Somerset County,New Jersey,117012,9,111772
0500000US34037,"Sussex County, New Jersey",Sussex County,New Jersey,53361,11.3,90520
0500000US34039,"Union County, New Jersey",Union County,New Jersey,188987,18,77095
0500000US34041,"Warren County, New Jersey",Warren County,New Jersey,41350,15.2,78145
0500000US35001,"Bernalillo County, New Mexico",Bernalillo County,New Mexico,265657,21.7,51643
0500000US35003,"Catron County, New Mexico",Catron County,New Mexico,1381,48.5,42480
0500000US35005,"Chaves County, New Mexico",Chaves County,New Mexico,23169,29.6,43197
0500000US35006,"Cibola County, New Mexico",Cibola County,New Mexico,8939,43.4,37368
0500000US35007,"Colfax County, New Mexico",Colfax County,New Mexico,5678,33.2,33783
0500000US35009,"Curry County, New Mexico",Curry County,New Mexico,18515,22,46182
0500000US35011,"De Baca County, New Mexico",De Baca County,New Mexico,705,37,31028
0500000US35013,"Do�a Ana County, New Mexico",Do�a Ana County,New Mexico,77453,29.1,39164
0500000US35015,"Eddy County, New Mexico",Eddy County,New Mexico,21264,21.5,62982
0500000US35017,"Grant County, New Mexico",Grant County,New Mexico,12003,32.3,37880
0500000US35019,"Guadalupe County, New Mexico",Guadalupe County,New Mexico,1404,60.5,24085
0500000US35021,"Harding County, New Mexico",Harding County,New Mexico,211,50.7,30875
0500000US35023,"Hidalgo County, New Mexico",Hidalgo County,New Mexico,1753,35.8,36339
0500000US35025,"Lea County, New Mexico",Lea County,New Mexico,22114,24,59797
0500000US35027,"Lincoln County, New Mexico",Lincoln County,New Mexico,7815,30.3,42267
0500000US35028,"Los Alamos County, New Mexico",Los Alamos County,New Mexico,7567,13,115248
0500000US35029,"Luna County, New Mexico",Luna County,New Mexico,9025,42.7,27377
0500000US35031,"McKinley County, New Mexico",McKinley County,New Mexico,20295,55.8,31674
0500000US35033,"Mora County, New Mexico",Mora County,New Mexico,1535,48.7,26968
0500000US35035,"Otero County, New Mexico",Otero County,New Mexico,23391,24,42752
0500000US35037,"Quay County, New Mexico",Quay County,New Mexico,3060,42.6,27075
0500000US35039,"Rio Arriba County, New Mexico",Rio Arriba County,New Mexico,12398,47.5,null
0500000US35041,"Roosevelt County, New Mexico",Roosevelt County,New Mexico,6993,24.7,40775
0500000US35043,"Sandoval County, New Mexico",Sandoval County,New Mexico,50340,17.3,59420
0500000US35045,"San Juan County, New Mexico",San Juan County,New Mexico,43134,36,50582
0500000US35047,"San Miguel County, New Mexico",San Miguel County,New Mexico,11292,47,31660
0500000US35049,"Santa Fe County, New Mexico",Santa Fe County,New Mexico,61972,20.7,59192
0500000US35051,"Sierra County, New Mexico",Sierra County,New Mexico,5377,37.9,30451
0500000US35053,"Socorro County, New Mexico",Socorro County,New Mexico,4550,46.2,36146
0500000US35055,"Taos County, New Mexico",Taos County,New Mexico,12127,37.4,36758
0500000US35057,"Torrance County, New Mexico",Torrance County,New Mexico,5664,37.2,37218
0500000US35059,"Union County, New Mexico",Union County,New Mexico,1381,41.8,37936
0500000US35061,"Valencia County, New Mexico",Valencia County,New Mexico,27489,32.2,45084
0500000US36001,"Albany County, New York",Albany County,New York,126008,17.3,64535
0500000US36003,"Allegany County, New York",Allegany County,New York,18009,25.9,47033
0500000US36005,"Bronx County, New York",Bronx County,New York,499728,27.2,38085
0500000US36007,"Broome County, New York",Broome County,New York,78594,19.5,50859
0500000US36009,"Cattaraugus County, New York",Cattaraugus County,New York,31433,29.8,47240
0500000US36011,"Cayuga County, New York",Cayuga County,New York,31251,22,56579
0500000US36013,"Chautauqua County, New York",Chautauqua County,New York,52572,25.4,45332
0500000US36015,"Chemung County, New York",Chemung County,New York,34373,21.6,53299
0500000US36017,"Chenango County, New York",Chenango County,New York,20616,22.5,50595
0500000US36019,"Clinton County, New York",Clinton County,New York,31395,20.9,55178
0500000US36021,"Columbia County, New York",Columbia County,New York,25243,22.4,63032
0500000US36023,"Cortland County, New York",Cortland County,New York,17685,27.7,54489
0500000US36025,"Delaware County, New York",Delaware County,New York,19030,25.2,48827
0500000US36027,"Dutchess County, New York",Dutchess County,New York,107347,14,78028
0500000US36029,"Erie County, New York",Erie County,New York,387847,21,55673
0500000US36031,"Essex County, New York",Essex County,New York,15425,22.2,56196
0500000US36033,"Franklin County, New York",Franklin County,New York,19088,26.5,51696
0500000US36035,"Fulton County, New York",Fulton County,New York,22439,24.5,50248
0500000US36037,"Genesee County, New York",Genesee County,New York,23681,21,59338
0500000US36039,"Greene County, New York",Greene County,New York,17117,27.5,53617
0500000US36041,"Hamilton County, New York",Hamilton County,New York,1124,26.2,57552
0500000US36043,"Herkimer County, New York",Herkimer County,New York,24583,23.1,51862
0500000US36045,"Jefferson County, New York",Jefferson County,New York,43267,17.2,52268
0500000US36047,"Kings County, New York",Kings County,New York,950856,22.1,56015
0500000US36049,"Lewis County, New York",Lewis County,New York,10242,23.4,52380
0500000US36051,"Livingston County, New York",Livingston County,New York,24383,18.3,56071
0500000US36053,"Madison County, New York",Madison County,New York,26026,18.9,60228
0500000US36055,"Monroe County, New York",Monroe County,New York,300796,17.8,57479
0500000US36057,"Montgomery County, New York",Montgomery County,New York,19665,25.4,45837
0500000US36059,"Nassau County, New York",Nassau County,New York,445517,10.8,111240
0500000US36061,"New York County, New York",New York County,New York,758133,16.5,82459
0500000US36063,"Niagara County, New York",Niagara County,New York,88211,22.8,54085
0500000US36065,"Oneida County, New York",Oneida County,New York,90014,21.2,53844
0500000US36067,"Onondaga County, New York",Onondaga County,New York,185624,20.7,59225
0500000US36069,"Ontario County, New York",Ontario County,New York,44286,16.6,63359
0500000US36071,"Orange County, New York",Orange County,New York,126776,23,76716
0500000US36073,"Orleans County, New York",Orleans County,New York,16333,21.3,51843
0500000US36075,"Oswego County, New York",Oswego County,New York,46032,17.7,53597
0500000US36077,"Otsego County, New York",Otsego County,New York,23556,21.7,53121
0500000US36079,"Putnam County, New York",Putnam County,New York,34847,8.9,102186
0500000US36081,"Queens County, New York",Queens County,New York,779234,17.8,64987
0500000US36083,"Rensselaer County, New York",Rensselaer County,New York,64563,15.9,65851
0500000US36085,"Richmond County, New York",Richmond County,New York,166152,18.5,79267
0500000US36087,"Rockland County, New York",Rockland County,New York,100005,19.1,91108
0500000US36089,"St. Lawrence County, New York",St. Lawrence County,New York,41669,21,49305
0500000US36091,"Saratoga County, New York",Saratoga County,New York,93876,11.9,80839
0500000US36093,"Schenectady County, New York",Schenectady County,New York,53295,17.2,63785
0500000US36095,"Schoharie County, New York",Schoharie County,New York,12559,26.3,53989
